Date,Close,Predicted Close
2026-02-27,6.0,6.089948031047597
2026-03-02,6.909999847412109,6.958000073567949
2026-03-03,7.039999961853027,7.027867099817518
2026-03-04,6.840000152587891,6.827181777738351
2026-03-05,6.639999866485596,6.686567573568699
2026-03-06,6.28000020980835,6.545754505456311
2026-03-09,6.690000057220459,6.660804922137334
2026-03-10,7.0,6.836986797068763
2026-03-11,7.440000057220459,7.197040255352787
2026-03-12,7.440000057220459,7.495457364038975
2026-03-13,6.829999923706055,7.073953979662802
2026-03-16,6.909999847412109,7.07775425886171
2026-03-17,6.570000171661377,6.730942034125725
2026-03-18,6.179999828338623,6.34194750437875
2026-03-19,6.230000019073486,6.294608954040815
2026-03-20,5.929999828338623,6.128554185463166
2026-03-23,6.059999942779541,6.131833578753673
2026-03-24,5.739999771118164,5.922289734708585
2026-03-25,6.099999904632568,6.181887586384846
2026-03-26,5.489999771118164,5.70923486797234
2026-03-27,5.190000057220459,5.470688323323427
2026-03-30,5.079999923706055,5.297947105978572
2026-03-31,5.940000057220459,5.9463896613036535
2026-04-01,5.599999904632568,5.628262378956389
2026-04-02,6.110000133514404,6.146667575298856
2026-04-06,6.079999923706055,6.260392780361176
2026-04-07,5.960000038146973,6.267383369703505
2026-04-08,6.21999979019165,6.223426245818393
2026-04-09,6.079999923706055,6.2201315425793595
2026-04-10,7.039999961853027,6.871257538697057
2026-04-13,7.300000190734863,7.21217093843487
2026-04-14,6.710000038146973,6.9793206376743
2026-04-15,6.96999979019165,6.9995705961506935
2026-04-16,7.340000152587891,7.356289740328155
2026-04-17,7.260000228881836,7.194246922197019
2026-04-20,8.59000015258789,8.314200247856304
2026-04-21,10.25,9.706473764179783
2026-04-22,12.770000457763672,11.39834219692513
2026-04-23,11.720000267028809,10.873074147110126
2026-04-24,15.100000381469727,13.027051754978666
2026-04-27,7.949999809265137,10.92384137611207
2026-04-28,8.029999732971191,9.399562899152587
2026-04-29,6.599999904632568,8.270455507749922
2026-04-30,7.119999885559082,7.715503427104464
2026-05-01,7.309999942779541,7.377349624239172
